t,Upper_CI,Confidence_level,median,Lower_CI
6.262626262626262,40.977754649903375,99%,33.67479215724027,29.568159096003885
6.363636363636363,35.40224382259569,80%,34.31464530283983,33.012890824330036
6.363636363636363,37.023176065159205,90%,34.31464530283983,30.46071026654034
6.363636363636363,41.915576982300344,99%,34.31464530283983,29.994243536150726
6.4646464646464645,36.10497773995205,80%,34.97009130448246,33.597561545490485
6.4646464646464645,37.802261249635194,90%,34.97009130448246,30.925421683215927
6.4646464646464645,42.86886989448578,99%,34.97009130448246,30.426467957960494
6.565656565656566,36.826620290108366,80%,35.6353140449839,34.19524215147968
6.565656565656566,38.58059767712743,90%,35.6353140449839,31.397247678608935
6.565656565656566,43.84506012851907,99%,35.6353140449839,30.864920840082487
6.666666666666667,37.55868569950503,80%,36.31637257911754,34.803359852581266
6.666666666666667,39.39256892251664,90%,36.31637257911754,31.876308549229456
6.666666666666667,44.859961593767956,99%,36.31637257911754,31.3097233104068
6.767676767676767,38.31380483048034,80%,37.00953498142836,35.42703786043473
6.767676767676767,40.221558059086405,90%,37.00953498142836,32.387150652489154
6.767676767676767,45.898355454516,99%,37.00953498142836,31.76094663440334
6.8686868686868685,39.0819053869739,80%,37.71327098966151,36.05943770323619
6.8686868686868685,41.06804667458759,90%,37.71327098966151,32.909920561917566
6.8686868686868685,46.96078550042221,99%,37.71327098966151,32.251080012591395
6.96969696969697,39.86463634445092,80%,38.43566934460516,36.695071380460945
6.96969696969697,41.93223803844041,90%,38.43566934460516,33.4379194390039
6.96969696969697,48.061655009886124,99%,38.43566934460516,32.757326426551494
7.070707070707071,40.668890646639575,80%,39.16796651468738,37.34693162023024
7.070707070707071,42.814691129154724,90%,39.16796651468738,33.94494228171245
7.070707070707071,49.19704692439631,99%,39.16796651468738,33.22966299944905
7.171717171717171,41.48723431304498,80%,39.91821446767316,37.99609238238068
7.171717171717171,43.70866750136405,90%,39.91821446767316,34.46607462207995
7.171717171717171,50.35926095955863,99%,39.91821446767316,33.699300878920965
7.2727272727272725,42.3197714657211,80%,40.68053096498986,38.667480612638776
7.2727272727272725,44.632309329761966,90%,40.68053096498986,35.007903571182325
7.2727272727272725,51.54893075256849,99%,40.68053096498986,34.17557619623247
7.373737373737374,43.16677871232008,80%,41.464093372888414,39.34957132910478
7.373737373737374,45.54325061898119,90%,41.464093372888414,35.53048235043855
7.373737373737374,52.76670490947159,99%,41.464093372888414,34.65859701476066
7.474747474747475,44.03472345817692,80%,42.25633238779913,40.054462344282314
7.474747474747475,46.46864571684853,90%,42.25633238779913,36.060861903799356
7.474747474747475,54.01324735878385,99%,42.25633238779913,35.14845515986419
7.575757575757575,44.91808711012613,80%,43.07120950609944,40.763925386033534
7.575757575757575,47.42172842624184,90%,43.07120950609944,36.59915867708473
7.575757575757575,55.28923771346477,99%,43.07120950609944,35.677900471244904
7.6767676767676765,45.81917158056365,80%,43.89443800598666,41.484566632926395
7.6767676767676765,48.42602798024907,90%,43.89443800598666,37.17081362151548
7.6767676767676765,56.59537164144227,99%,43.89443800598666,36.2177550977222
7.777777777777778,46.741333014206056,80%,44.730979358775066,42.215595042138894
7.777777777777778,49.42140081633001,90%,44.730979358775066,37.764371524019396
7.777777777777778,57.93236124489037,99%,44.730979358775066,36.765778486462914
7.878787878787879,47.68073560538865,80%,45.584609070226826,42.95946307695469
7.878787878787879,50.45848247320608,90%,45.584609070226826,38.3674076489967
7.878787878787879,59.30090780790555,99%,45.584609070226826,37.3220942428695
7.979797979797979,48.64417721555506,80%,46.45366510717707,43.715504594469515
7.979797979797979,51.501690219662706,90%,46.45366510717707,38.94662517135543
7.979797979797979,60.699663492583,99%,46.45366510717707,37.860394059957464
8.080808080808081,49.62833593552566,80%,47.34263821848889,44.486290820475325
8.080808080808081,52.56616492613083,90%,47.34263821848889,39.533390685466216
